vibe_category,vibe_description,song_name,artist_name,recommendation_reasoning,genre_category,comment_score,extraction_confidence,source_url,data_source,relation_type,anchor_reference_artist,anchor_reference_song,delta_description,reasoning_text,playlist_title,playlist_id,sequence_position,extraction_method,search_query,vibe_category_hint
,Best Sad Songs that Make You Cry - Romance Music Playlist,The Scientist,Coldplay,From YouTube playlist: Best Sad Songs that Make You Cry - Romance Music Playlist. Position 11 in sequence.,,0,medium,https://youtube.com/playlist?list=PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,youtube,,,,,,Best Sad Songs that Make You Cry - Romance Music Playlist,PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,10,youtube_playlist,crying music,emotional_sad
,Best Sad Songs that Make You Cry - Romance Music Playlist,Just The Way You Are,Bruno Mars,From YouTube playlist: Best Sad Songs that Make You Cry - Romance Music Playlist. Position 12 in sequence.,,0,medium,https://youtube.com/playlist?list=PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,youtube,,,,,,Best Sad Songs that Make You Cry - Romance Music Playlist,PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,11,youtube_playlist,crying music,emotional_sad
,Best Sad Songs that Make You Cry - Romance Music Playlist,Love Yourself (PURPOSE : The Movement),Justin Bieber,From YouTube playlist: Best Sad Songs that Make You Cry - Romance Music Playlist. Position 13 in sequence.,,0,medium,https://youtube.com/playlist?list=PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,youtube,,,,,,Best Sad Songs that Make You Cry - Romance Music Playlist,PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,12,youtube_playlist,crying music,emotional_sad
,Best Sad Songs that Make You Cry - Romance Music Playlist,"i hate u, i love u ft. olivia o'brien",gnash,From YouTube playlist: Best Sad Songs that Make You Cry - Romance Music Playlist. Position 14 in sequence.,,0,medium,https://youtube.com/playlist?list=PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,youtube,,,,,,Best Sad Songs that Make You Cry - Romance Music Playlist,PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,13,youtube_playlist,crying music,emotional_sad
,Best Sad Songs that Make You Cry - Romance Music Playlist,7 Years,Lukas Graham,From YouTube playlist: Best Sad Songs that Make You Cry - Romance Music Playlist. Position 15 in sequence.,,0,medium,https://youtube.com/playlist?list=PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,youtube,,,,,,Best Sad Songs that Make You Cry - Romance Music Playlist,PLBO3y7nHyBTdntbqKGSrj4MHVY6kBgErl,14,youtube_playlist,crying music,emotional_sad
,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) - Songs to Listen to When You're Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) Find our playlist with these ...,Someone You Loved,Lewis Capaldi,From YouTube playlist: Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025). Position 1 in sequence.,,0,medium,https://youtube.com/playlist?list=PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,youtube,,,,,,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025),PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,0,youtube_playlist,heartbreak playlist,emotional_sad
,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) - Songs to Listen to When You're Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) Find our playlist with these ...,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,From YouTube playlist: Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025). Position 2 in sequence.,,0,medium,https://youtube.com/playlist?list=PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,youtube,,,,,,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025),PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,1,youtube_playlist,heartbreak playlist,emotional_sad
,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) - Songs to Listen to When You're Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) Find our playlist with these ...,Changes,Charlie Puth,From YouTube playlist: Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025). Position 3 in sequence.,,0,medium,https://youtube.com/playlist?list=PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,youtube,,,,,,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025),PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,2,youtube_playlist,heartbreak playlist,emotional_sad
,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) - Songs to Listen to When You're Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) Find our playlist with these ...,Linkin Park,In The End,From YouTube playlist: Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025). Position 4 in sequence.,,0,medium,https://youtube.com/playlist?list=PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,youtube,,,,,,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025),PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,3,youtube_playlist,heartbreak playlist,emotional_sad
,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) - Songs to Listen to When You're Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) Find our playlist with these ...,Rolling in the Deep,Adele,From YouTube playlist: Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025). Position 5 in sequence.,,0,medium,https://youtube.com/playlist?list=PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,youtube,,,,,,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025),PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,4,youtube_playlist,heartbreak playlist,emotional_sad
,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) - Songs to Listen to When You're Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) Find our playlist with these ...,WILDFLOWER (BILLIE BY FINNEAS),Billie Eilish,From YouTube playlist: Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025). Position 6 in sequence.,,0,medium,https://youtube.com/playlist?list=PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,youtube,,,,,,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025),PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,5,youtube_playlist,heartbreak playlist,emotional_sad
,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) - Songs to Listen to When You're Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) Find our playlist with these ...,Someone Like You,Adele,From YouTube playlist: Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025). Position 7 in sequence.,,0,medium,https://youtube.com/playlist?list=PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,youtube,,,,,,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025),PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,6,youtube_playlist,heartbreak playlist,emotional_sad
,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) - Songs to Listen to When You're Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) Find our playlist with these ...,You Are The Reason (Duet Version),"Calum Scott, Leona Lewis",From YouTube playlist: Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025). Position 8 in sequence.,,0,medium,https://youtube.com/playlist?list=PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,youtube,,,,,,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025),PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,7,youtube_playlist,heartbreak playlist,emotional_sad
,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) - Songs to Listen to When You're Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) Find our playlist with these ...,Daylight,David Kushner,From YouTube playlist: Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025). Position 9 in sequence.,,0,medium,https://youtube.com/playlist?list=PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,youtube,,,,,,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025),PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,8,youtube_playlist,heartbreak playlist,emotional_sad
,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) - Songs to Listen to When You're Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) Find our playlist with these ...,Back To Black,Amy Winehouse,From YouTube playlist: Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025). Position 11 in sequence.,,0,medium,https://youtube.com/playlist?list=PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,youtube,,,,,,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025),PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,10,youtube_playlist,heartbreak playlist,emotional_sad
,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) - Songs to Listen to When You're Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) Find our playlist with these ...,Talking To The Moon,Bruno Mars,From YouTube playlist: Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025). Position 12 in sequence.,,0,medium,https://youtube.com/playlist?list=PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,youtube,,,,,,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025),PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,11,youtube_playlist,heartbreak playlist,emotional_sad
,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) - Songs to Listen to When You're Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) Find our playlist with these ...,Summertime Sadness,Lana Del Rey,From YouTube playlist: Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025). Position 13 in sequence.,,0,medium,https://youtube.com/playlist?list=PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,youtube,,,,,,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025),PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,12,youtube_playlist,heartbreak playlist,emotional_sad
,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) - Songs to Listen to When You're Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) Find our playlist with these ...,back to friends,sombr,From YouTube playlist: Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025). Position 14 in sequence.,,0,medium,https://youtube.com/playlist?list=PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,youtube,,,,,,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025),PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,13,youtube_playlist,heartbreak playlist,emotional_sad
,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) - Songs to Listen to When You're Heartbroken (Sad Heartbreak Music Playlist Updated in 2025) Find our playlist with these ...,Without Me,Halsey,From YouTube playlist: Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025). Position 15 in sequence.,,0,medium,https://youtube.com/playlist?list=PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,youtube,,,,,,Songs to Listen to When You&#39;re Heartbroken (Sad Heartbreak Music Playlist Updated in 2025),PLzzpWpGIiFdqBObT7tIu4m5IXl_Vb0dXG,14,youtube_playlist,heartbreak playlist,emotional_sad
,"Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025 - Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Welcome to our Sad Love Songs Playlist, a collection of heartfelt ...",WILDFLOWER (Lyrics),@BillieEilish,From YouTube playlist: Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Position 1 in sequence.,,0,medium,https://youtube.com/playlist?list=PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,youtube,,,,,,Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025,PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,0,youtube_playlist,heartbreak playlist,emotional_sad
,"Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025 - Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Welcome to our Sad Love Songs Playlist, a collection of heartfelt ...",Next Summer (Lyrics),Damiano David,From YouTube playlist: Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Position 2 in sequence.,,0,medium,https://youtube.com/playlist?list=PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,youtube,,,,,,Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025,PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,1,youtube_playlist,heartbreak playlist,emotional_sad
,"Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025 - Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Welcome to our Sad Love Songs Playlist, a collection of heartfelt ...",With You,Dean Lewis,From YouTube playlist: Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Position 3 in sequence.,,0,medium,https://youtube.com/playlist?list=PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,youtube,,,,,,Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025,PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,2,youtube_playlist,heartbreak playlist,emotional_sad
,"Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025 - Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Welcome to our Sad Love Songs Playlist, a collection of heartfelt ...",drunk text (Lyrics),Henry Moodie,From YouTube playlist: Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Position 4 in sequence.,,0,medium,https://youtube.com/playlist?list=PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,youtube,,,,,,Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025,PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,3,youtube_playlist,heartbreak playlist,emotional_sad
,"Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025 - Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Welcome to our Sad Love Songs Playlist, a collection of heartfelt ...",would've been you,sombr,From YouTube playlist: Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Position 5 in sequence.,,0,medium,https://youtube.com/playlist?list=PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,youtube,,,,,,Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025,PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,4,youtube_playlist,heartbreak playlist,emotional_sad
,"Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025 - Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Welcome to our Sad Love Songs Playlist, a collection of heartfelt ...",Car's Outside (Lyrics),James Arthur,From YouTube playlist: Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Position 6 in sequence.,,0,medium,https://youtube.com/playlist?list=PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,youtube,,,,,,Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025,PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,5,youtube_playlist,heartbreak playlist,emotional_sad
,"Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025 - Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Welcome to our Sad Love Songs Playlist, a collection of heartfelt ...",blue,yung kai,From YouTube playlist: Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Position 7 in sequence.,,0,medium,https://youtube.com/playlist?list=PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,youtube,,,,,,Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025,PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,6,youtube_playlist,heartbreak playlist,emotional_sad
,"Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025 - Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Welcome to our Sad Love Songs Playlist, a collection of heartfelt ...",we hug now,sydney rose,From YouTube playlist: Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Position 8 in sequence.,,0,medium,https://youtube.com/playlist?list=PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,youtube,,,,,,Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025,PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,7,youtube_playlist,heartbreak playlist,emotional_sad
,"Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025 - Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Welcome to our Sad Love Songs Playlist, a collection of heartfelt ...",Those Eyes (Lyrics),New West,From YouTube playlist: Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Position 9 in sequence.,,0,medium,https://youtube.com/playlist?list=PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,youtube,,,,,,Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025,PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,8,youtube_playlist,heartbreak playlist,emotional_sad
,"Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025 - Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Welcome to our Sad Love Songs Playlist, a collection of heartfelt ...",Beautiful Things,Benson Boone,From YouTube playlist: Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Position 10 in sequence.,,0,medium,https://youtube.com/playlist?list=PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,youtube,,,,,,Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025,PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,9,youtube_playlist,heartbreak playlist,emotional_sad
,"Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025 - Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Welcome to our Sad Love Songs Playlist, a collection of heartfelt ...",Not You (Lyrics),"Alan Walker, Emma Steinbakken",From YouTube playlist: Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Position 11 in sequence.,,0,medium,https://youtube.com/playlist?list=PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,youtube,,,,,,Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025,PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,10,youtube_playlist,heartbreak playlist,emotional_sad
,"Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025 - Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Welcome to our Sad Love Songs Playlist, a collection of heartfelt ...",Lonely Nights,Alexia,From YouTube playlist: Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Position 12 in sequence.,,0,medium,https://youtube.com/playlist?list=PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,youtube,,,,,,Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025,PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,11,youtube_playlist,heartbreak playlist,emotional_sad
,"Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025 - Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Welcome to our Sad Love Songs Playlist, a collection of heartfelt ...",Die With A Smile,"Lady Gaga, Bruno Mars",From YouTube playlist: Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Position 13 in sequence.,,0,medium,https://youtube.com/playlist?list=PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,youtube,,,,,,Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025,PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,12,youtube_playlist,heartbreak playlist,emotional_sad
,"Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025 - Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Welcome to our Sad Love Songs Playlist, a collection of heartfelt ...",Hampstead (lyric visualizer),Ariana Grande,From YouTube playlist: Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Position 14 in sequence.,,0,medium,https://youtube.com/playlist?list=PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,youtube,,,,,,Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025,PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,13,youtube_playlist,heartbreak playlist,emotional_sad
,"Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025 - Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Welcome to our Sad Love Songs Playlist, a collection of heartfelt ...",Nobody Gets Me,SZA,From YouTube playlist: Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025. Position 15 in sequence.,,0,medium,https://youtube.com/playlist?list=PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,youtube,,,,,,Breakup Songs 2025 - Heartbreak Songs - Sad Song 2025,PL3-sRm8xAzY-v_i64uZfriFSPYHnQd8Vl,14,youtube_playlist,heartbreak playlist,emotional_sad
